target	regulator	var.exp.median
Gm48715	Mycn	0.1022453462704362
Elmo3	Ets1	0.11984595364895945
Cdc14b	Stat4	0.2149270301007352
Gm13554	Irf8	0.1185424030047706
Gm40922	Six6	0.12199823951299214
Gm20635	Mitf	0.10316325373661672
Nxnl2	Foxa3	0.16365186550293093
Tmem40	Nr2c2	0.1060605460006026
Bmpr2	Gata4	0.0899897254882368
Pcgf5	Hoxd11	0.10019952418918864
AY036118	Zkscan1	0.11115736818082612
Immp1l	Nfyb	0.1065752392319419
Tmem132a	Cebpb	0.10052049785640976
Tmem104	Zbtb3	0.0861898610384807
Adam3	Cux2	0.12923834885377078
Ptpn3	Hoxd13	0.1625443677293743
BC022687	Arnt2	0.09104978710409443
AI429214	Mzf1	0.15153937918098215
BC017158	Sox13	0.16576522838463684
Trappc5	Pax5	0.09503947473355916
Gm45307	Stat6	0.13606732216739714
Wdr48	Gm5294	0.1091994820613163
Vangl1	Sox30	0.14264642460979693
E330023G01Rik	Rorc	0.13548396656718853
Fxr1	Irf8	0.14254769219685764
Tarbp2	Zfx	0.10925599723297884
Gm47251	Atf2	0.11699992128386533
Spen	Fli1	0.1017523610948866
Ndufa1	Srf	0.10190060026380864
Gm45869	Xbp1	0.10067864258378134
Syt14	Gata6	0.10410186771349499
Mcam	Srf	0.14852297197118866
Mrgbp	Nkx3-2	0.1184109915216
Celf2	Mtf1	0.30633698540301524
Gm17029	Tfap2c	0.0938845748137569
Rhod	Esrrb	0.12487129714557045
Gm15336	Spic	0.1020892957925052
Fbxo36	Zscan26	0.15580421211889922
Cinp	Pitx1	0.10517238294146114
Gm34225	Tcf7l2	0.0921331449178373
Hsd17b6	Tbx3	0.11423034093933405
Gm14326	Ctcf	0.10524134952323068
P2rx3	Elf5	0.13578777333840214
Churc1	Mlx	0.11596528406929675
1700102H20Rik	Pou5f1	0.10201126116590133
Gm32569	Onecut1	0.10001176710510473
Tfap2b	Nfia	0.14127992783998533
Gm36736	Tbp	0.18922741659749454
Cflar	Mypop	0.11980097702556225
Hgf	Arid5a	0.12071248374644322
Rasgrf2	Insm1	0.11682216478967665
Mgme1	Zfp57	0.11368455300163255
Pnmal2	Bach2	0.1048140321721578
Appl1	Mypop	0.11302593568966818
Pik3cb	Sp1	0.11117318044253433
Mfge8	Lhx3	0.1387047867852797
Kantr	Nfib	0.11799765626004187
Olfr690	Foxo1	0.1888548230770411
Mgam	Bach1	0.09028843897949128
Vrk1	Prdm1	0.09951900295065967
Gfod2	Ovol1	0.1068635272846008
AL591946.1	Pitx1	0.10384756916039922
Aff1	Ctcfl	0.0954698604083764
Mbp	Arid3b	0.09870520916430137
Ero1l	Fosl2	0.11296155138216675
Layn	Srebf1	0.10154955910083284
Prss51	Tcf7l2	0.1137934616573108
Tusc2	Irf1	0.18564765584091253
Bin3	Zic1	0.14312062156260036
Rpl7l1	Rara	0.10701547377519198
Dthd1	Zic5	0.15505001560954934
Mgme1	Rara	0.1087542276543565
Trub1	Pou6f1	0.1043674804388698
Cgn	Atf1	0.11007107305323643
Kazald1	Jun	0.10577024603860263
C530008M17Rik	Hoxd13	0.12966552654647995
Aamdc	Tcf21	0.1692933512528148
Umodl1	Six3	0.11507550185498087
Cnn1	Zfp410	0.1518421984841632
Gm44053	Zbtb1	0.16244706766955136
Gm10563	Arntl	0.10043924851375263
Smad1	Grhl2	0.14222137423421016
Tmem184c	Pax7	0.08677310702818752
Gm20695	Nhlh1	0.11495272044997755
Aldh9a1	Tfe3	0.13426876430301155
Gm3143	Ctcf	0.23837828996136015
Trim66	Pparg	0.1130353273349058
Vmn2r101	Mafg	0.11191683479955206
1700029J03Rik	Lef1	0.10157130050883227
Ednra	Pax4	0.11338364781195474
Gm43150	Rfx1	0.10716251226478174
Wwc1	Zfp652	0.10912987200034717
4831440E17Rik	Zkscan5	0.13258571511452197
Cxcl5	Foxa1	0.09791823139985628
St8sia3os	Sohlh2	0.11011195718973016
Lhcgr	Taf1	0.148665930107389
Apmap	Spz1	0.10162693181107467
Gucy2d	Nkx2-4	0.11383552998585167
Nrd1	Lhx2	0.10331326872849657
Bcl11b	Ptf1a	0.11433356304162536
Faah	Hoxa13	0.15016634060794282
Thsd7b	Elf3	0.10338958261078246
Mfsd4a	Zkscan1	0.1368856671392928
Fmc1	Taf1	0.13673646488307356
Mrpl45	Tbp	0.13284287487996915
Ppp1r14a	Zic1	0.09421102246764612
Gm48283	Pknox1	0.1418415670530962
Angptl2	Hoxa3	0.1335817684276614
Inpp4b	Pou5f1	0.14389532439415542
Gm10603	Fev	0.10202296583680648
Pde9a	Hmx1	0.09192980473546948
Tspyl4	Klf1	0.0980379969429499
Bap1	Nfkb2	0.09026207174851952
Gas2l3	Rxrg	0.13535319019066885
Tmem237	Cebpe	0.09018791391616332
Baz2a	Nr1d2	0.12013654284696705
Neu1	Nfib	0.1377658974464428
Mbnl2	Hoxb7	0.10574891116928564
Cks1b	Erg	0.09445087685842853
Gpbp1	Pou5f1	0.12790665061545453
Gm30085	Gata1	0.09138327891084902
Zfp982	Nfia	0.10503448995176627
AC154762.2	Phox2a	0.14931715966906678
Grm2	Arntl	0.1341188060430996
Reep1	Atoh1	0.11918443376291538
Atrx	Dlx5	0.15749455160322945
Tlk1	Egr1	0.10269146169818982
Ccdc155	Stat2	0.11697384285275135
Mmab	Isl1	0.18620883583346254
Gdi2	Egr2	0.1021984042026874
Irak1	Neurog2	0.08929580870248671
Akap14	Fli1	0.1160330568615222
Stum	Hmbox1	0.1379511227146923
Tbc1d8	Hoxc10	0.08303528122052127
AL513352.1	Vsx2	0.1006163332950139
Lonrf3	Max	0.10593051819792704
Tspan1	Nr2c2	0.13046075189797826
Gm12764	Cux2	0.10778022110913836
Mdfic	Nfkb2	0.12864947444340016
Ube2q2	Zbtb17	0.16879191306641894
Kif16bos	Fos	0.1168620639401498
Gm19705	Tcf21	0.1089409213419774
Gm43713	Zfx	0.21584301098487932
Gm36539	Pdx1	0.1205147047381026
Gm15104	Setbp1	0.1021466486625024
Nubpl	Hoxa13	0.10597254261329976
Ipo7	Sp4	0.1270028704613272
Gm29571	Esrra	0.09754313638627936
Tex35	Prrx1	0.102381287790212
Sgo2b	Nfyc	0.13925980304101834
Hspb8	Ptf1a	0.14302936029554142
Nek10	Hsf2	0.10089825234215716
Gm28342	Epas1	0.1088876560259534
Rnf115	Foxg1	0.14297866933491893
Mrpl41	Nr1h4	0.14939762943473933
Sytl1	Foxm1	0.14423240656611913
Kcna2	Hoxb7	0.12319513401756145
Nxf1	Snai2	0.0937663166668507
Tubgcp3	Lhx4	0.13107519062240602
Gm40578	Cebpd	0.14146455439086802
4930555F03Rik	Zfp740	0.10480248207921676
Zfp853	Hoxa10	0.10321482288756184
Gm26676	Rfx4	0.101932569228892
BC048403	Pou1f1	0.13534015281042966
Ly75	Hoxd9	0.13424964295355418
Rnf31	Clock	0.08015949475146905
Ergic2	Ets1	0.08560087088009978
Dock11	Arid3a	0.14698051430704173
Znrf2	Cebpd	0.10560130069079388
2610001J05Rik	Grhl2	0.09306688723712923
Spryd3	Srebf1	0.11622703384736505
Lrig2	Atf4	0.10807551561131308
4930477G07Rik	Lhx4	0.09598341672013716
Ctnnbl1	Isl1	0.15983380042721826
Mapk8	Foxj1	0.09819498670797333
Aph1a	Sox6	0.10785545292419384
Spcs3	Sp1	0.16747755012114926
D930028M14Rik	E2f4	0.10289682841479253
Cyp2j5	Npas2	0.1129418746605999
AC034116.3	Nobox	0.08687961004221079
Arf5	Nhlh2	0.09668716901742436
Pnoc	Irx3	0.12601692970533224
Atp1b1	Stat2	0.1311879226747764
Kyat3	Atf3	0.1278993957857974
Cnbd2	E2f3	0.0996988102475706
Ints8	Rxra	0.11514837025821395
Dmxl1	Gbx1	0.11012798771108227
Gm29994	Pax5	0.10397246855696796
Tpm3-rs7	Tbx3	0.1085533951424032
Gm17705	Esrrb	0.11526748186084995
Rpl15	Mafg	0.11143577647305523
Gm42742	Ppara	0.09542730122514698
Olfr152	Max	0.09436550086260592
Sox10	Zfx	0.11381676210536212
Cstb	Gata4	0.15260374332851528
Snrpb2	Npas2	0.1456760184582967
Csad	Zfx	0.1220957937106124
Bbox1	Bhlhe41	0.11811873789304216
Tmem45b	Nr5a2	0.10208970773746616
Arhgef10l	Nfe2	0.1049945948944575
Eme1	Hoxc13	0.10833947271600786
Med12l	Prdm1	0.1563015500947343
4931406G06Rik	Rxra	0.08804841784768225
Acmsd	Rxra	0.1321730549312714
Gm26740	Mybl2	0.08663025660494295
Klb	Nhlh1	0.1502191798298561
Ier5	Nr2f1	0.11607103353379472
Vmn2r56	Arntl	0.13172138460726807
Mapk6	Elk3	0.10115678408775364
Frmpd1os	Tbx3	0.09434411756652293
2010013B24Rik	Neurog1	0.09389810119155567
Tra2b	Zfx	0.11597367473383713
Gm15555	Tfec	0.1184534881928695
Ddx24	Zfp410	0.13367119130627186
Zfp655	Pou1f1	0.11661671475519343
Eral1	Setbp1	0.10688300709171916
Zbtb1	Six4	0.1169287649248032
Nos2	Spz1	0.08727897927482386
Nlrp9c	Gata4	0.09717259742067924
Pdss1	Clock	0.10758654527476258
Ctps2	Gbx2	0.11549081596454452
Gm19656	Foxp2	0.14447560778821844
9330111N05Rik	Foxk1	0.13318364195454224
Coq4	Irf4	0.0926321700141497
Dcakd	E2f3	0.10929766115403228
Jun	Sox12	0.11586286651361273
Rcn2	Pitx1	0.1644725067885769
Fhl1	Glis2	0.09432676367999744
Tatdn2	Srf	0.10434206083684623
Cxcl5	Nkx3-2	0.1083350539436051
Lasp1	Irf9	0.11010646614705756
Lipi	Clock	0.10662887271519583
Zbtb14	Bhlhe41	0.1858754451788867
Wbp1	Mef2c	0.12107207594889667
Gm26670	Jun	0.1120052601940883
Naip6	Stat1	0.13604993924758044
Slc7a12	Plagl1	0.09048337721967464
Arl3	Nfatc4	0.11046436944021926
Arhgef10	Zfp57	0.104551733485318
Kras	Sox17	0.14419854400040466
Htr3b	Nfatc2	0.11323965261471547
Txnl4a	Ctcf	0.1813541767252002
Gm44036	T	0.11101719829537963
Pusl1	Pou3f1	0.1075912067014158
Ttll11	Hoxa1	0.09270539193438504
Ubald1	Clock	0.09615030340383167
Cul4b	Hoxc11	0.11290486098876673
Pde3a	Nfe2l1	0.14149923167863288
Mmd2	Zeb1	0.09354559590676564
F2rl3	Q8VHG7_MOUSE	0.10675659327244763
Rnf157	Prdm5	0.10410344657253956
Tmc1	Nr2e1	0.09956912466769913
Slc2a1	Sp4	0.10073931074198557
Gm20509	Foxo4	0.124029432279461
Mtag2	T	0.1321287633251535
Nrbp2	Prdm5	0.14690873889013226
Gm26807	Jun	0.11080424662706677
Myl3	Nkx3-1	0.10012834859450626
Tldc2	Hoxa11	0.07806275267331553
Ddhd2	Gata6	0.10549570453664876
Mtus1	Sox17	0.13026600035167912
Tomm6os	Bhlhe41	0.10124612375718596
AC129328.1	Spz1	0.12936303580103334
Plod1	Egr2	0.12992104386481199
Tmem253	Zbtb7a	0.12859977490420027
Sez6l	Elf3	0.19340122717793665
Epp13	Foxo3	0.10764109623978513
1700034P13Rik	Hsf2	0.09887935277838568
Pde1b	Zic1	0.1130535581219308
Gnat3	Srf	0.10230294972325328
Ece1	Nfyb	0.09747134326267026
4933413J09Rik	Maz	0.13365693881158575
Ubxn11	Zkscan5	0.1217766629376591
Ikzf1	Gata6	0.1844877815384685
Gm15627	Hoxb3	0.10876381592770472
Riok3	Lhx8	0.11307449070020865
4930441H08Rik	Nr1h2	0.10371914743399424
Gm13090	Pknox1	0.1300226300734701
Ctif	Cphx1	0.09026743170182616
Tekt2	Cdx2	0.1351026665980336
Elovl2	Hes5	0.10666642512575396
AC154786.1	Otx1	0.11158725379279233
Gins1	Cux2	0.10963191793474486
Cryz	Stat2	0.12288935717724625
Vmn2r31	Sox5	0.12330624134319003
Cops7b	Nfkb2	0.1115745164244582
Oas2	Tbx3	0.08936253299468018
Ppp1r9b	Zfp335	0.15599726543845233
Gm47047	Nr1h2	0.12564256574392496
Tldc2	Zbtb14	0.09832247979242308
AC117241.1	Arid3a	0.15877149555101078
Lamtor1	Tfe3	0.10569390352092928
Gm2a	Rara	0.11663617055522718
Scel	Hlf	0.20759512533181468
Gm43691	Tcf21	0.09588020783235762
Il33	Irf1	0.08897294165238727
Gm15890	Irf9	0.11287680941821247
Rpl28	Gabpa	0.12278616874990812
Gm15345	Nr2c2	0.1242299813558384
Atm	Klf5	0.10549471252835356
Gm26902	Hsf2	0.1166766544435852
Morn5	Arid3b	0.09713495260491778
Gm31409	Nr2c2	0.08821391531299744
C230099D08Rik	Hmg20b	0.10267856947810156
Nup153	Hmx1	0.1056321314666383
Olfr1364	Mzf1	0.10326684488212327
Lonrf2	Foxg1	0.10381480158027112
2310016D23Rik	Hey2	0.08176334831866805
Gm47391	Hes5	0.09982755365707867
Gm42609	Zic2	0.12442803250601875
Lexm	Nkx3-2	0.09649506795975638
Nedd4l	Rfx6	0.10689920578367318
Zfp281	Foxa3	0.12231831853906246
Pate2	Foxj2	0.10428256456001488
1700040D17Rik	Bcl6	0.1076747264493912
5430419D17Rik	Sp2	0.09723866664487607
Lrfn1	Rela	0.09737057300925572
Gypa	Max	0.090282634198311
Olfr678	Irx3	0.12966287792463016
Rpusd3	Rarg	0.14569795207070002
Aldh1l1	Maff	0.10945314128239814
Sdhb	Dmrtb1	0.13325950667130704
Mtmr4	Pax6	0.09301252806557148
A130010J15Rik	Foxc1	0.13988235022089213
Atxn3	Foxa3	0.08480906481938222
Lrrc8c	Tbp	0.1203374021150846
1810058I24Rik	Evx2	0.09625274082415636
Gm43732	Sox4	0.11435777286632393
E430024P14Rik	Aire	0.213206657464554
Scara3	Pou3f1	0.12259624657078515
Wdr13	Usf2	0.11097336712069106
Smarcd3	Eomes	0.09719228448032796
Sp2	Fosl1	0.09399596268874078
Hspa12a	Sp2	0.1332552965118312
Srf	Mafa	0.14391417624047154
Tubb4a	Zfx	0.0916422149160635
Gm16755	Atf7	0.09535074259771414
Mat2b	Mef2d	0.09524581147472938
Clk3	Mef2c	0.08367065451022697
Cnot1	Cux2	0.11483442385594746
Add1	Hoxd9	0.10329613991347336
Fmc1	Glis2	0.09339694517746366
4933431G14Rik	Foxo3	0.2057864015327068
Gm8739	Zfx	0.08502511150621295
Prima1	Tbx3	0.12793168289069454
4930430F21Rik	Foxa3	0.10433296639375984
1700125G22Rik	Cebpg	0.11837096454242255
Nifk	Hes1	0.09935224627079714
Gm10369	E2f6	0.14850382379871374
Slc7a12	Sox13	0.13939549210654
Gm29221	Sall4	0.09338985891888607
Egln1	Sohlh2	0.10407568429246927
Gm34297	Foxm1	0.10259708815049806
Mapk4	Cebpa	0.1046855251717893
Wipf2	Foxm1	0.11564681131403087
Capn10	Dmrtc2	0.10037074499688607
Creb3l3	Zfp57	0.0936813327464025
Smoc1	Ctcf	0.12429709571696453
Klhl40	Klf5	0.1436414800344743
Gm6710	Dbx1	0.08548817040921848
Olfr1260	Elf3	0.11160334517548036
Gm12246	T	0.10975105198049527
Prkag1	Rhox11	0.0930354725220358
Axin1	Zfx	0.09963896589240627
4921501I09Rik	Ctcfl	0.0964408600221413
Gm3942	Zfp740	0.09929627652178596
Kcnj2	EDL38120.1	0.10262317489139844
Gm14698	Sox30	0.12411879240252766
Atg4a	Atoh1	0.11146362579333537
Gm12764	Osr2	0.12051015068988613
Dytn	Sox11	0.11727248463357805
A430046D13Rik	Bbx	0.10015289596701132
Gm44647	Sox30	0.11779995314904018
C87414	Prdm5	0.0853740791092309
Gm27187	Pax5	0.08751853448987684
Gm17552	Klf15	0.09784378018210244
Ptprb	Zbtb12	0.09542648242482764
Cops5	Rhox6	0.09452306701286516
Eif4a3	Epas1	0.10155521952465324
Gm48984	Ahctf1	0.11069239222402566
Lrguk	Runx1	0.0920538128525249
Adam2	Mef2d	0.1163447927334817
Ppwd1	Foxa2	0.09794593838650843
Saa3	Cebpa	0.1137425808024945
Kctd7	Twist2	0.08723561351045672
Tmeff2	Sox10	0.0914545711134832
BC022687	Irf7	0.10473104636862696
Gm7145	Smad4	0.13152879060326986
Opalin	Jun	0.11454235967879722
Gm14547	Usf1	0.09518063414270106
Gm43732	Creb3l2	0.09613005128311802
Riok3	Phox2a	0.1122094667396426
Lmf1	Zfp300	0.1099927706570306
Gm28595	Six4	0.128648904533474
Ramp1	EDL38120.1	0.1010202720017822
Gan	Zbtb14	0.11549992090163408
Mamdc2	Sox5	0.08878331718989635
1700015I17Rik	Jdp2	0.11111881669131762
9530020I12Rik	Pax4	0.10159295513782783
Gm10306	Dbp	0.11188702481789847
Gm26964	E2f3	0.11053147781744482
Fam120c	Isl1	0.15464379786811927
CT025521.2	Zfx	0.11841571499905212
Zdhhc16	Neurog2	0.09200697649584594
Stat6	Hes1	0.11092821210925584
Eml5	Bhlha15	0.11795200595618527
Rpp21	Hoxc9	0.16558005566776768
Nap1l5	Irf8	0.09265175133305026
Prpf38b	Hey2	0.0903393915158005
Mark1	Max	0.09886659560044736
Gm47806	Nfyb	0.07488878176484287
Gm13483	Zfp57	0.11128035377620538
Gm45812	Ascl1	0.09935333421563812
Adgrg6	Zkscan1	0.10842791812355164
Top2b	Tbx3	0.09280972975160924
Prkar1a	EDL38120.1	0.09256795250731686
Zcwpw1	Clock	0.08827883449790548
Ufc1	Ascl2	0.1079080294418408
Gm15706	Hlf	0.09544141094914688
Shroom1	Arid5b	0.0984625061194343
Morn1	Lhx4	0.09427641110273867
Klhl21	Nhlh2	0.10608975936027937
Cracr2a	Tfap2e	0.10715710965430396
Aptx	Esrra	0.14927198389779694
Gm32005	Crebzf	0.09233618411941036
Fbxw9	Bcl6	0.08077080890930904
Wnk3	Lhx4	0.11762357970091812
Adrb1	Spic	0.14602668334913171
R3hdm4	Spi1	0.08745990665594401
Plag1	Zfx	0.08039144641323481
Cyp4v3	Hoxa7	0.11275935144077948
Ctrl	Arid3b	0.11383000758390847
Steap1	Irf2	0.14934973325375234
Trp73	Zic1	0.10644470860379174
Gm44516	Otx2	0.09743978683561227
Clec4g	Gata4	0.1180122254817454
4931406C07Rik	Nfil3	0.09233270312591883
Zfp710	Usf2	0.17504687830373097
Esr2	Arid3b	0.11113834007682476
Timm22	Fli1	0.08422697409071878
Kif3a	Irf9	0.1019212081153172
Akap14	Tbx3	0.13748262794260546
Serbp1	Zfx	0.1019332719411154
4930563J15Rik	Gata4	0.08688227898374501
Il6ra	Esrrb	0.11452794293540958
Gm21885	Nfatc1	0.10680629193985386
A830035O19Rik	Nhlh2	0.1028694642609776
Nmbr	Six1	0.1459871602791704
Tdrd9	Foxo4	0.11403387289440993
Tapt1	Glis2	0.11828559696918815
Foxr2	Rara	0.12707070618580202
Dalir	Hoxd9	0.07688034111440728
Sars	Hoxa4	0.09439732499075376
St3gal6	Hmx1	0.12195736970205096
Tpd52	Elf5	0.13668692679591182
Gm45163	Foxa1	0.0934953473120878
Lin52	Xbp1	0.08669216621970888
Clasp2	Gfi1b	0.10515166206073928
Cenpp	Zfx	0.14161506063090762
Tmie	Olig3	0.09331791138098956
Gm43517	Mybl1	0.1730329787204014
Fgf17	Zfp740	0.11019703037855644
Cdh2	Foxd1	0.15195288239796556
Gm14015	Bhlhe22	0.09025384773460148
Gm45388	Six6	0.11972676541647115
Sept1	Epas1	0.13840651240331808
Gm39075	EDL38120.1	0.12823817799683584
Apoe	Clock	0.1658550487114438
Gm48732	Zic5	0.11850084441858573
Phtf1os	Hoxc10	0.1033771897967256
Gltp	Rfx1	0.08612267024776415
Gm1673	Foxa2	0.08436181712206786
A430005L14Rik	Zfp322a	0.0938190828719695
Nbdy	Pax6	0.1021905359815024
Syt11	Hoxa13	0.09169887317971792
Rhoq	Creb5	0.1567073914555659
2310001H17Rik	Fosl2	0.10451796782101193
Gm21704	Nkx2-3	0.1124962158812412
Ube4a	Nhlh1	0.10619596919004297
Ccdc150	Atoh1	0.10275681357539103
Ccdc112	Myf5	0.2610378337460809
Rsbn1	Hoxb9	0.1274782315740382
Arf4	Nr1i2	0.10739941628979982
Lrrc51	Neurog2	0.1151995467509646
Platr7	Arnt	0.10774248599843383
Mphosph9	Lhx4	0.10574050521273454
Cdr2	Egr2	0.09074418916840388
Cpvl	Zfx	0.10691710013741146
Gm34599	Mef2c	0.1049565579419698
Ddo	Pknox1	0.129030493301873
Gm11767	Sox17	0.16271880782895876
Ttll8	Zbtb12	0.09448007479606192
Anks1	Nkx3-1	0.1378768174961451
Hepacam	Tcfcp2l1	0.11157363720536684
Slc27a5	Relb	0.13694975542774954
Padi3	Stat2	0.08262902078200735
Mettl4	Elk3	0.11411177120678362
E330009J07Rik	Sox6	0.09857270877479336
Srgn	Sox17	0.13965363065354874
Cftr	Zfp740	0.10065397652858477
Tprg	Cphx1	0.10976363924490597
Gm16617	Srf	0.09583726513713042
Med7	Mypop	0.10219219413112374
Nexn	Foxj1	0.15112676191948834
G930009F23Rik	Tbx21	0.09518049003012756
Cpe	Hif1a	0.08499737216004971
Cul1	Ovol1	0.12342102031336027
Treh	Atoh1	0.12341943519672716
Gpr171	Foxo1	0.17505435000772074
Parp14	Fos	0.09272771388082462
Rai14	Pknox1	0.12132396684613185
Pcsk2os1	Nkx2-3	0.10668620052785847
Gm16796	Pknox1	0.09314265094651658
Gm11973	Nkx3-2	0.0936104177949144
4933406P04Rik	Dbp	0.1381151730582426
Gm20831	Rfx6	0.07820624481706012
Togaram2	Rhox6	0.12061127410231398
Bank1	Dmbx1	0.1176521404201274
Cdyl2	Nr5a1	0.1792710774861196
Gm10687	Etv3	0.08904893330011837
Dnajc25	Irx3	0.10960836335088577
Iqub	Barx1	0.13289701854039676
Cd320	Rela	0.10626382788793033
Fancm	Setbp1	0.10213866832677164
Cox5a	Gbx2	0.09994130464551138
1700052K11Rik	Foxa3	0.10707715886000146
Hecw1	Bhlha15	0.19738365688795126
Gm43255	Hes1	0.1040372204788707
Gm17529	Klf5	0.11285508715976522
Rab30	Hlf	0.10943335202933184
Cyp2b10	Zkscan5	0.09874618072936342
Trpv1	Elk3	0.10572219185390702
Gm26608	Taf1	0.15366373163971395
C2cd2l	Shox2	0.08654625174475811
BC049352	Hbp1	0.114751725394723
Snhg12	Arid3a	0.1195718901418259
Itga8	Fos	0.1421836100479555
Snapin	Hoxa7	0.11319588056599733
Gm26935	Zkscan5	0.12066945214137648
Gm42744	Nr2f1	0.10367898754743532
Arl2bp	Elf2	0.11453411342502963
Hsph1	Rfx1	0.10011462149852952
Slc38a2	Nr1i3	0.09830174929185054
Gli2	Tbp	0.1373317032062818
Cc2d1a	Nfic	0.10604179585033936
4930556J24Rik	Nfia	0.09860184395887632
Cep170b	Foxa3	0.1040606498559799
Mfap3	Zfp691	0.1971114805120388
9930022D16Rik	Hsf2	0.0908918699186188
Rab18	Pitx1	0.10914817861160664
Glra1	Otp	0.10609783538882413
Tubb2a	Nfe2l1	0.16747294920514022
Shd	Irf6	0.0970172349060716
Col6a3	Lef1	0.08572138680584568
Vmn2r59	Rfx6	0.09741725127565347
Gm29642	Nr1d2	0.0927929726088188
Fer1l4	Hnf4a	0.1273465670917664
Nkiras1	Foxa2	0.09522322165413266
Nefm	Otp	0.07954590016812191
Vmn2r118	Pax5	0.11968725507631885
Zfp113	Pou3f1	0.09445049939873283
Mir133a-1hg	Nkx2-9	0.12068359843068248
Dpy30	Mecp2	0.1035740649771384
Cdc73	Tfap2b	0.12524517281878988
Ncapd3	Smad3	0.09427550306978487
Armc12	Gata1	0.10073579726750047
Rpp25	Cux2	0.08705113674002612
Cnr2	Zfp740	0.122862334976634
Ptger4	Smad4	0.10334181331291142
Syt13	Nkx2-6	0.08960679879875738
Orc4	Nfatc4	0.1036268111458461
Cdc42	Ctcfl	0.14882408915262935
Gm10644	Lhx4	0.09143730047978826
Atp1b4	Gcm1	0.0917016825711145
Kcnj2	Ptf1a	0.10369684652042932
Dnajc25	Barx1	0.0849080780444757
Gm17202	Nfatc1	0.13432862601920126
1700060O08Rik	Lyl1	0.07996378208955945
Calcr	Nr2e1	0.09410320338122496
Dhps	Olig3	0.1145135922048029
Gm26613	Stat1	0.09814712675129628
Gm38407	Lhx8	0.09372628759044327
Vegfb	Klf8	0.09142219805272413
Mydgf	Esrrb	0.10521367991990528
9230117E06Rik	Epas1	0.08456465976100319
3110015C05Rik	Pparg	0.0976033397945969
Tec	Pou5f1	0.08415442774746645
1700041G16Rik	Zfx	0.08784069345811069
Gm12823	Lhx2	0.10075441733557494
Man2a2	Figla	0.0962838557805909
Dhrs7c	Ctcfl	0.1136827598338488
Zfp871	Arid3b	0.10616066929390401
Tnrc6b	Foxi1	0.09353005502684686
H2-D1	Tbr1	0.16114583671583166
Zfp871	Nr1h2	0.12707195799919713
Cep104	Myb	0.09807356126872137
Aars2	Hoxa7	0.0968183894040932
Aamp	Msx3	0.09825834182269444
Dnajb7	Fosl1	0.08690270164188091
Card9	Hoxb9	0.1052295343969214
Gucy1a2	Sox10	0.07461307835134517
Twist2	Mzf1	0.1363059957970958
B3gnt6	Tead4	0.10518152266456893
Coil	Zfp410	0.10718899641915476
Plxna1	Taf1	0.1252850734425578
Xrcc5	Arid3b	0.10164435719262743
Otud7a	Nfya	0.10467726826698244
Iqce	Trp73	0.1199590476926406
Prrt4	Gm5294	0.10249344092750697
Gpbp1l1	Zfp652	0.09847745107455104
S1pr2	Pax4	0.09450773849082578
Gm48159	Prdm1	0.12158429012149785
Ascl1	Setbp1	0.11381865815441575
Gm34934	Hoxd9	0.10372570833705892
Snx17	Sox13	0.1359103469735361
Ncan	Nfyc	0.09636880274686692
1700006E09Rik	Fev	0.11470591239764932
Ptpn4	Barx2	0.11232042272156699
Vdac3	Sp2	0.10386301935756632
Dguok	Egr3	0.1200570824554668
Gm43657	Hes7	0.08957480859658673
Gm17745	Stat1	0.08888373778356429
Nmbr	Elf3	0.12193540957216725
Rnf8	Fos	0.09135260072046024
Pard6b	Dmrtc2	0.11587829870365035
Hdac10	Creb5	0.09888392473292934
Sntb1	Irf4	0.1233704941730277
Klhl40	Spib	0.1013419295756126
Klhl41	E2f6	0.11617660581227712
BC050972	Tcf3	0.11261779634355915
Fam228b	Zic5	0.10565009950547337
Man2b2	Foxa1	0.1055274498144203
Arpin	Pax6	0.09355432968799482
Samd15	EDL38120.1	0.10232112330339076
A830035O19Rik	Hoxc6	0.13524207259326676
Fam98c	Zfx	0.08533375588268237
Dnajb14	E2f3	0.09390324951718647
Gm11817	Nfatc1	0.11577550787632385
Vmn1r42	Runx1	0.10001165978647852
Trmt12	Hoxb9	0.09638086752838276
Ttf2	Foxb1	0.10891265831716508
Srek1ip1	Onecut1	0.13751307492182213
Ifi206	Klf3	0.1744433798512292
Zpld1	Cdx4	0.1189355763624486
B020004J07Rik	Nfyc	0.08385818658709376
Sike1	Nfya	0.12519829568050822
Serinc1	Etv2	0.10117418288538127
Nfya	Nfia	0.11386271368102945
Hsp90ab1	Foxd1	0.09261353672608784
Gm31374	Foxj1	0.14070571717892427
Mettl1	Osr2	0.11626716985122405
Pik3c2a	Myc	0.08245131870103106
Ntpcr	Evx1	0.08941306888483885
Snx22	Pknox2	0.13081755392611455
Ndufa8	Rela	0.1211244815043276
Brd3	Jund	0.09733231322649548
Zfp9	Ehf	0.0788518454008858
Mlxipl	Sp4	0.09445205406441404
Gm29135	Spic	0.11740745821609876
Gm28140	Irf2	0.08402857426489985
1700065D16Rik	En2	0.08245173014524015
Mfsd13a	Cux1	0.09080492601208584
4931419H13Rik	Foxl1	0.15147875071188974
Stk4	Klf8	0.10159905403976573
Gm4869	Six3	0.10148730972323756
Gm34639	Ctcfl	0.11849652701595716
Dgka	Spz1	0.12071026925394995
Sdf2l1	Esrra	0.10304044410548564
